,Crash ID,DOT Case Number,Date Of Crash,Time Of Crash,Severity,Severity Text Format,Most Severe Injury,Most Severe Injury Text Format,Number Of Vehicles,Number Of Pedestrians,Number Of Qualifying Commercial Vehicles,Town,Town Text Format,Route Class,Route Class Text Format,Route or Local Road Number,Route Direction,Route Direction Text Format,Cumulative Route Mileage,Ramp or Turning Road Number,Ramp Letter,At or Between Intersections,At or Between Intersections Text Format,Intersecting Leg #1,Intersecting Leg #2,Intersecting Leg #3,Intersecting Leg #4,Name of Road that Crash Occurred On,Name or Route Number of Road at which Crash Occurred,Measure Distance,Unit Of Measure,Unit Of Measure Text Format,Measure Direction,Measure Direction Text Format,"Name of Nearest Intersection, Street, Town Line or Mile Marker",Alpha Description of Crash Location,Collision Type,Collision Type Text Format,Weather Condition,Weather Condition Text Format,Road Surface Condition,Road Surface Condition Text Format,Light Condition,Light Condition Text Format,Crash Occurred On,Crash Occurred On Text Format,Other Roadway Feature,Other Roadway Feature Text Format,Median Barrier Penetration,Median Barrier Penetration Text Format,Construction or Maintenance Related,Construction or Maintenance Related Text Format,At-Fault Traffic Unit Number,Contributing Factor,Contributing Factor Text Format,Average Daily Traffic,Rural or Urban,Rural or Urban Text Format,Number of Lanes,CrashId,Fatal Case Status,Fatal Case Status Text Format,CrashId.1,CrashId.2,Latitude,Longitude,Town Name,Town Number,Town Number.1,Town Number Text Format,Year,Month,Month Text Format,Day,Day of the Week,Day of the Week Text Format,Time of Crash,Hour of the Day,Case Identifier,Crash Severity,Crash Severity Text Format,Number Of Motor Vehicles,Number Of Non-Motorist,Number Of Witnesses,Milemarker,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description,Distance From Nearest Landmark,Unit Of Measure From Nearest Landmark,Direction From Nearest Landmark,Latitude.1,Longitude.1,First Harmful Event,First Harmful Event Text Format,Manner of Crash / Collision Impact,Manner of Crash / Collision Impact Text Format,Location of First Harmful Event,Location of First Harmful Event Text Format,Weather 2,Weather 2 Text Format,"Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format",Environment 2,Environment 2 Text Format,Environment 3,Environment 3 Text Format,"Contributing Circumstances, Road","Contributing Circumstances, Road Text Format",Road 2,Road 2 Text Format,Road 3,Road 3 Text Format,Crash Specific Location,Crash Specific Location Text Format,Type of Intersection,Type of Intersection Text Format,School Bus Related,School Bus Related Text Format,Work Zone Related,Work Zone Related Text Format,Location Of Crash Relative To Work Zone,Location Of Crash Relative To Work Zone Text Format,Type of Work Zone,Type of Work Zone Text Format,Worker Presence,Worker Presence Text Format,Law Enforcement Presence,Law Enforcement Presence Text Format,Were Vehicles Moved Prior To Police Arrival,Trafficway Ownership,Trafficway Ownership Text Format,Trafficway Class,Trafficway Class Text Format,Police Agency,Police Agency Text Format,Badge Number,Approval Date,Police Case Status,Police Case Status Text Format,Crash Report Submission Date,Related Case Identifiers,Urban Area,Urban Area Text Format,No. of Through Lanes (Reverse Dir.),No. of Through Lanes (Log Dir.),Highway Type (FHWA),Highway Type (FHWA) Text Format,Functional Classification,Functional Classification Text Format,Date,fatal,suspected_serious_injury,suspected_minor_injury,possible_injury,no_apparent_injury,geometry,index_right
17110,,2934011,2018-05-03,,,,C,Possible Injury (C),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,5300.0,2.0,Urban,,512250.0,1.0,Complete,512250.0,512250.0,41.220271,-73.324421,Easton,46.0,46.0,Easton,2018.0,5.0,May,3.0,5.0,Thursday,09:07:00,9.0,18-2940,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,16.54,136.0,136-N,136-N,OLD REDDING RD,,,, ,41.220271,-73.324421,10.0,Pedalcycle/Pedalcyclist,4.0,"Sideswipe, same direction",1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0004600,Easton PD,018,2018-05-13 17:23:37.0,C,Closed,2018-05-03 11:24:48.0,,A,BRIDGEPORT - STAMFORD,0.0,2.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),4.0,MINOR ARTERIAL - NEW HPMS,2018-05-03,0,0,0,1,0,POINT (-73.324421 41.220271),0
17111,,2937588,2017-08-15,,,,B,Suspected Minor Injury (B),,,,,,2,USRoute,,,,,,,,,,,,,,,,,,,,,,,,2,Cloudy,1,Dry,1,Daylight,,,,,,,,,,,,22200.0,2.0,Urban,,513872.0,1.0,Complete,513872.0,513872.0,41.090921,-73.455297,Darien,35.0,35.0,Darien,2017.0,8.0,August,15.0,3.0,Tuesday,15:35:00,15.0,2017-011802,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,12.8,1.0,001,POST RD,WEST NORWALK RD,,,, ,41.090921,-73.455297,10.0,Pedalcycle/Pedalcyclist,3.0,Angle,1.0,On Roadway,,,0.0,None,,,,,0.0,None,,,,,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0003500,Darien PD,1206,2017-08-21 07:15:00.0,C,Closed,2018-05-25 17:02:43.0,#2017-011802,A,BRIDGEPORT - STAMFORD,2.0,2.0,3.0,3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE),3.0,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2017-08-15,0,0,1,0,0,POINT (-73.455297 41.090921),0
17112,,2935151,2017-11-25,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,4,Dark-Lighted,,,,,,,,,,,,11200.0,2.0,Urban,,514170.0,1.0,Complete,514170.0,514170.0,41.05242,-73.553952,Stamford,135.0,135.0,Stamford,2017.0,11.0,November,25.0,7.0,Saturday,19:18:00,19.0,1711250029,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.42,887.0,STILLWATER AV,Stillwater Ave,LIBERTY ST,,,, ,41.05242,-73.553952,10.0,Pedalcycle/Pedalcyclist,97.0,Other,1.0,On Roadway,,,0.0,None,,,,,0.0,None,,,,,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0013503,Stamford PD,23935,2017-11-25 20:34:00.0,C,Closed,2018-05-18 15:10:07.0,,A,BRIDGEPORT - STAMFORD,,2.0,,,5.0,MAJOR COLLECTOR - NEW HPMS,2017-11-25,0,0,1,0,0,POINT (-73.553952 41.05242),0
17113,,2637266,2017-04-16,,,,A,Suspected Serious Injury (A),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,2000.0,2.0,Urban,,514261.0,1.0,Complete,514261.0,514261.0,41.353473,-72.103104,New London,95.0,95.0,New London,2017.0,4.0,April,16.0,1.0,Sunday,15:52:00,15.0,1700202644,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,0.09,150.0,HEMPSTEAD ST,Hempstead St,unknown,HOME ST,47.0,Feet,N,41.353473,-72.103104,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,11.0,Through Roadway,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CTCSP0000,State Police,1060,2018-02-27 09:27:47.0,C,Closed,2018-02-27 09:28:36.0,,H,NORWICH - NEW LONDON,,2.0,,,7.0,LOCAL - NEW HPMS,2017-04-16,0,1,0,0,0,POINT (-72.103104 41.353473),0
17114,,2939580,2018-04-25,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,4,Rain,2,Wet,1,Daylight,,,,,,,,,,,,3600.0,2.0,Urban,,514474.0,1.0,Complete,514474.0,514474.0,41.174894,-73.188161,Bridgeport,15.0,15.0,Bridgeport,2018.0,4.0,April,25.0,4.0,Wednesday,12:30:00,12.0,180425-141,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,0.13,606.0,NORTH FRONTAGE RD,NORTH FRONTAGE RD,MAIN ST NO 3,,,, ,41.174894,-73.188161,10.0,Pedalcycle/Pedalcyclist,3.0,Angle,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0001509,Bridgeport PD,697,2018-04-26 14:02:06.0,C,Closed,2018-04-26 11:50:33.0,,A,BRIDGEPORT - STAMFORD,,2.0,,,4.0,MINOR ARTERIAL - NEW HPMS,2018-04-25,0,0,0,1,0,POINT (-73.18816099999999 41.174894),0
17115,,2939486,2018-05-03,,,,B,Suspected Minor Injury (B),,,,,,2,USRoute,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,23000.0,2.0,Urban,,514792.0,1.0,Complete,514792.0,514792.0,41.298295,-72.376461,Old Saybrook,106.0,106.0,Old Saybrook,2018.0,5.0,May,3.0,5.0,Thursday,12:57:00,12.0,18-05030009581,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,80.6,1.0,1-N,1-N,unknown,North Main Street,297.0,Feet,N,41.298295,-72.376461,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,1.0,Non-Junction,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0010600,Old Saybrook PD,25,2018-05-06 11:35:00.0,C,Closed,2018-05-03 19:00:00.0,#18-05030009581,G,NEW HAVEN,1.0,2.0,3.0,3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE),4.0,MINOR ARTERIAL - NEW HPMS,2018-05-03,0,0,1,0,0,POINT (-72.37646100000001 41.298295),0
17116,,2935954,2018-05-10,,,,B,Suspected Minor Injury (B),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,4200.0,2.0,Urban,,514900.0,1.0,Complete,514900.0,514900.0,41.602558,-72.680674,Cromwell,33.0,33.0,Cromwell,2018.0,5.0,May,10.0,5.0,Thursday,18:10:00,18.0,1800004442,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,3.0,0.31,524.0,524-N,524-N,372-E,,,, ,41.602558,-72.680674,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0003300,Cromwell PD,120,2018-05-21 07:14:21.0,C,Closed,2018-05-21 07:43:49.0,,D,HARTFORD,0.0,2.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),4.0,MINOR ARTERIAL - NEW HPMS,2018-05-10,0,0,1,0,0,POINT (-72.680674 41.602558),0
17117,,2935640,2018-05-15,,,,B,Suspected Minor Injury (B),,,,,,0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,,,,,515789.0,1.0,Complete,515789.0,515789.0,41.67014412,-72.72198703,Newington,94.0,94.0,Newington,2018.0,5.0,May,15.0,3.0,Tuesday,11:59:00,11.0,1800009775,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,,,,FOXBORO DR,unknown,Louis Street ,,, ,41.67014412,-72.72198703,18.0,Other Non-Fixed Object,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,3.0,Intersection-Related,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,2.0,Private Road,1.0,"Trafficway, On Road",CT0009400,Newington PD,2594,2018-05-20 01:15:26.0,C,Closed,2018-05-20 02:08:13.0,,,,,,,,,,2018-05-15,0,0,1,0,0,POINT (-72.72198702999999 41.67014412),0
17118,,2941042,2017-04-28,,,,O,No Apparent Injury (O),,,,,,2,USRoute,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,,,,,515920.0,1.0,Complete,515920.0,515920.0,41.0488,-73.5513,Stamford,135.0,135.0,Stamford,2017.0,4.0,April,28.0,6.0,Friday,11:50:00,11.0,1804280016,O,Property Damage Only,1.0,1.0,0.0,6.43,1.0,001,West Main Street,FAIRFIELD AVE #1,,,, ,41.0488,-73.5513,14.0,Motor Vehicle in Operation,3.0,Angle,1.0,On Roadway,,,0.0,None,,,,,0.0,None,,,,,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,99.0,Unknown,99.0,Unknown,99.0,Unknown,99.0,Unknown,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0013503,Stamford PD,22323,2017-04-28 16:00:00.0,C,Closed,2018-06-04 18:05:09.0,,,,,,,,,,2017-04-28,0,0,0,0,1,POINT (-73.5513 41.0488),0
17119,,2938049,2018-05-15,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,5400.0,2.0,Urban,,516286.0,1.0,Complete,516286.0,516286.0,41.562376,-73.047701,Waterbury,151.0,151.0,Waterbury,2018.0,5.0,May,15.0,3.0,Tuesday,13:55:00,13.0,1800043185,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,0.32,1116.0,WILLOW ST,WILLOW ST,HILLSIDE AV,,,, ,41.562376,-73.047701,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0015100,Waterbury PD,672,2018-05-28 10:45:27.0,O,Open,2018-05-28 10:45:36.0,,K,WATERBURY,,2.0,,,5.0,MAJOR COLLECTOR - NEW HPMS,2018-05-15,0,0,1,0,0,POINT (-73.047701 41.562376),0
17120,,2941927,2018-04-29,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,9600.0,2.0,Urban,,517603.0,1.0,Complete,517603.0,517603.0,41.75784772,-72.72083647,West Hartford,155.0,155.0,West Hartford,2018.0,4.0,April,29.0,1.0,Sunday,19:00:00,19.0,1800014589,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,0.32,371.0,PARK RD,PARK RD,KINGSTON ST,,,, ,41.75784772,-72.72083647,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,3.0,Glare,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,5.0,L-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0015500,West Hartford PD,284,2018-06-07 14:19:42.0,C,Closed,2018-06-07 15:11:20.0,,D,HARTFORD,,4.0,,,4.0,MINOR ARTERIAL - NEW HPMS,2018-04-29,0,0,1,0,0,POINT (-72.72083646999999 41.75784772),0
17121,,2941361,2018-05-21,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,4,Dark-Lighted,,,,,,,,,,,,4600.0,2.0,Urban,,517739.0,1.0,Complete,517739.0,517739.0,41.999232,-72.600183,Enfield,49.0,49.0,Enfield,2018.0,5.0,May,21.0,2.0,Monday,01:26:00,1.0,P201815230,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.37,529.0,NORTH MAIN ST,NORTH MAIN ST,unknown,Church St.,97.0,Feet,S,41.999232,-72.600183,25.0,Curb,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,8.0,Driveway Access,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0004900,Enfield PD,1362,2018-06-05 18:25:59.0,O,Open,2018-06-05 18:25:59.0,#IR201815230# IR201815230-2,T,SPRINGFIELD,,2.0,,,5.0,MAJOR COLLECTOR - NEW HPMS,2018-05-21,0,0,1,0,0,POINT (-72.600183 41.999232),0
17122,,2938238,2018-05-21,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,,2.0,Urban,,517772.0,1.0,Complete,517772.0,517772.0,41.55467,-72.786685,Meriden,80.0,80.0,Meriden,2018.0,5.0,May,21.0,2.0,Monday,16:38:00,16.0,18003781,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.0,221.0,GUEIL PL,GUEIL PL,FRARY AV,,,, ,41.55467,-72.786685,10.0,Pedalcycle/Pedalcyclist,3.0,Angle,1.0,On Roadway,1.0,Clear,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0008000,Meriden PD,600,2018-05-21 22:03:56.0,C,Closed,2018-05-29 08:59:15.0,,G,NEW HAVEN,,2.0,,,7.0,LOCAL - NEW HPMS,2018-05-21,0,0,1,0,0,POINT (-72.78668500000001 41.55467),0
17123,,2942561,2018-05-23,,,,B,Suspected Minor Injury (B),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,10600.0,2.0,Urban,,518855.0,1.0,Complete,518855.0,518855.0,41.665573,-72.799443,New Britain,89.0,89.0,New Britain,2018.0,5.0,May,23.0,4.0,Wednesday,09:00:00,9.0,18-017828,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.37,555.0,555-E,555-E,BURRITT ST,,,, ,41.665573,-72.799443,10.0,Pedalcycle/Pedalcyclist,3.0,Angle,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0008900,New Britain PD,233,2018-05-23 12:34:21.0,O,Open,2018-05-23 12:22:26.0,,D,HARTFORD,0.0,2.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),4.0,MINOR ARTERIAL - NEW HPMS,2018-05-23,0,0,1,0,0,POINT (-72.799443 41.665573),0
17124,,2938360,2018-05-25,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,,2.0,Urban,,518877.0,1.0,Complete,518877.0,518877.0,41.351599,-72.105484,New London,95.0,95.0,New London,2018.0,5.0,May,25.0,6.0,Friday,17:47:00,17.0,18-360,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.16,322.0,WEST COIT ST,WEST COIT ST,unknown,CONNECTICUT AVE,115.0,Feet,N,41.351599,-72.105484,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,1.0,Non-Junction,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0009501,New London PD,661,2018-05-29 06:57:00.0,C,Closed,2018-05-25 19:45:00.0,,H,NORWICH - NEW LONDON,,2.0,,,7.0,LOCAL - NEW HPMS,2018-05-25,0,0,0,1,0,POINT (-72.105484 41.351599),0
17125,,2941090,2018-05-24,,,,C,Possible Injury (C),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,4,Dark-Lighted,,,,,,,,,,,,9100.0,2.0,Urban,,518932.0,1.0,Complete,518932.0,518932.0,41.071636,-73.44537,Norwalk,103.0,103.0,Norwalk,2018.0,5.0,May,24.0,5.0,Thursday,20:28:00,20.0,1800024398,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,1.42,136.0,136-N,136-N,ROWAYTON AV NO 1,,,, ,41.071636,-73.44537,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,97.0,Other,88.0,Not Applicable,88.0,Not Applicable,97.0,Other,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0010300,Norwalk PD,D031,2018-06-04 21:39:35.0,O,Open,2018-06-04 21:40:33.0,,A,BRIDGEPORT - STAMFORD,0.0,2.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),4.0,MINOR ARTERIAL - NEW HPMS,2018-05-24,0,0,0,1,0,POINT (-73.44537 41.071636),0
17126,,2944016,2018-06-12,,,,C,Possible Injury (C),,,,,,1,Interstate,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,130100.0,2.0,Urban,,519488.0,1.0,Complete,519488.0,519488.0,41.11921557,-73.37439634,Westport,158.0,158.0,Westport,2018.0,6.0,June,12.0,3.0,Tuesday,17:32:00,17.0,2018-011777,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.0,95.0,95-N-57,95-N-57,136-N,,,, ,41.11921557,-73.37439634,14.0,Motor Vehicle in Operation,3.0,Angle,1.0,On Roadway,,,0.0,None,,,,,0.0,None,,,,,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0015800,Westport PD,07108,2018-06-13 11:50:14.0,C,Closed,2018-06-13 15:07:55.0,#2018-011777,A,BRIDGEPORT - STAMFORD,3.0,3.0,5.0,6-7 LANES DIVIDED (WIDTH 72'-95'),1.0,INTERSTATE - NEW HPMS,2018-06-12,0,0,0,1,0,POINT (-73.37439634 41.11921557),0
17127,,2939611,2018-05-29,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,2400.0,2.0,Urban,,519807.0,1.0,Complete,519807.0,519807.0,41.535748,-72.902614,Cheshire,25.0,25.0,Cheshire,2018.0,5.0,May,29.0,3.0,Tuesday,17:31:00,17.0,2018-00013576,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.17,167.0,SANDBANK RD,SANDBANK RD,unknown,LINEAR TRAIL,5.0,Feet,S,41.535748,-72.902614,14.0,Motor Vehicle in Operation,3.0,Angle,1.0,On Roadway,,,0.0,None,,,,,0.0,None,,,,,10.0,Shared-Use Path or Trail,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0002500,Cheshire PD,067,2018-05-31 10:17:53.0,C,Closed,2018-05-31 10:17:53.0,#2018-________,G,NEW HAVEN,,2.0,,,7.0,LOCAL - NEW HPMS,2018-05-29,0,0,1,0,0,POINT (-72.902614 41.535748),0
17128,,2942368,2018-05-02,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,4700.0,2.0,Urban,,519893.0,1.0,Complete,519893.0,519893.0,41.667029,-72.765451,New Britain,89.0,89.0,New Britain,2018.0,5.0,May,2.0,4.0,Wednesday,17:45:00,17.0,18-015099,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.82,93.0,CHESTNUT ST,CHESTNUT ST,EAST ST NO 1,,,, ,41.667029,-72.765451,10.0,Pedalcycle/Pedalcyclist,97.0,Other,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0008900,New Britain PD,447,2018-05-10 18:07:40.0,C,Closed,2018-05-09 17:09:57.0,#IR18-015099,D,HARTFORD,,2.0,,,5.0,MAJOR COLLECTOR - NEW HPMS,2018-05-02,0,0,1,0,0,POINT (-72.765451 41.667029),0
